School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
John Burroughs,1.85,2.46,4.31,1,1,1
St. Charles West,1.73,1.99,3.72,2,3,2
Notre Dame (Cape Girardeau),0.85,2.19,3.04,10,2,3
Springfield Catholic,1.41,1.57,2.98,4,6,4
Bayless,0.95,1.75,2.7,8,4,5
Pembroke Hill,0.59,1.62,2.21,17,5,6
Perryville,0.79,1.23,2.03,11,7,7
Guadalupe Centers Charter,0.89,1.05,1.94,9,9,8
Monett,0.75,1.17,1.92,12,8,9
St. Pius X (Festus),0.73,1.03,1.76,14,11,10
Lutheran South,0.69,1.05,1.74,15,10,11
Southern Boone,0.73,0.83,1.57,13,13,12
Father Tolton,0.24,0.91,1.15,20,12,13
Trinity Catholic,0.15,0.82,0.97,21,14,14
Orchard Farm,0.67,0.24,0.9,16,18,15
Maryville,1.02,-0.19,0.83,7,26,16
Kirksville,0.48,0.14,0.62,18,21,17
Lincoln College Prep,0.4,0.17,0.58,19,19,18
Duchesne,-0.1,0.6,0.5,23,17,19
Veritas Christian Academy,1.5,-1.19,0.3,3,38,20
Missouri Military Academy,1.04,-0.9,0.13,6,35,21
Soldan International Studies,1.06,-0.93,0.13,5,36,22
Savannah,-0.66,0.74,0.08,30,15,23
Whitfield,-0.59,0.62,0.03,29,16,24
St. Michael the Archangel,-0.08,0.02,-0.06,22,23,25
Fredericktown,-0.17,-0.02,-0.19,24,24,26
Center,-0.37,0.16,-0.22,26,20,27
Bishop DuBourg,-0.32,-0.45,-0.77,25,29,28
St. Pius X (Kansas City),-0.66,-0.14,-0.8,31,25,29
Lutheran St. Charles,-1.05,0.03,-1.02,37,22,30
Logan-Rogersville,-1.06,-0.37,-1.43,38,28,31
Pleasant Hill,-0.85,-0.69,-1.54,32,32,32
Northeast (Kansas City),-0.4,-1.34,-1.74,27,41,33
Clinton,-1.19,-0.61,-1.8,39,31,34
Oak Grove,-1.04,-0.78,-1.82,36,33,35
University City,-1.0,-1.09,-2.1,35,37,36
Aurora,-1.44,-0.81,-2.25,42,34,37
Fatima,-1.93,-0.57,-2.5,47,30,38
Chillicothe,-2.16,-0.34,-2.5,49,27,39
Gateway Science Charter,-1.38,-1.42,-2.8,41,42,40
Hancock,-1.62,-1.2,-2.83,43,39,41
Benton,-0.52,-2.38,-2.9,28,48,42
Osage,-1.23,-1.91,-3.15,40,46,43
Cristo Rey,-2.08,-1.33,-3.41,48,40,44
Mexico,-0.93,-2.54,-3.47,34,49,45
Cassville,-1.86,-1.69,-3.55,45,44,46
Odessa,-2.29,-1.49,-3.78,50,43,47
Moberly,-0.92,-3.43,-4.35,33,52,48
Roosevelt,-1.8,-2.72,-4.52,44,50,49
Frontier STEM,-2.35,-2.27,-4.62,51,47,50
Boonville,-3.27,-1.83,-5.09,56,45,51
St. Clair,-2.53,-2.9,-5.44,53,51,52
Fulton,-2.41,-3.72,-6.13,52,54,53
Lafayette (St. Joseph),-1.92,-4.22,-6.14,46,55,54
Knob Noster,-2.72,-3.56,-6.27,55,53,55
Cardinal Ritter,-4.21,-4.26,-8.47,59,56,56
Winfield,-4.06,-4.57,-8.63,58,57,57
North Technical,-3.83,-4.84,-8.66,57,58,58
Lift for Life Academy Charter,-4.42,-5.24,-9.66,60,59,59
Central (Kansas City),-2.71,-7.67,-10.39,54,60,60
