School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Priory,2.83,3.09,5.92,2,2,1
Rockwood Summit,2.42,3.18,5.6,3,1,2
Clayton,2.24,2.49,4.73,5,6,3
Ft. Zumwalt South,2.36,2.34,4.7,4,10,4
St. Dominic,1.9,2.78,4.68,7,3,5
Ladue Horton Watkins,1.98,2.65,4.62,6,5,6
Farmington,2.98,1.38,4.36,1,13,7
Parkway West,1.2,2.7,3.9,15,4,8
Webster Groves,1.36,2.43,3.79,12,8,9
MICDS,1.4,2.37,3.76,10,9,10
Parkway Central,1.8,1.93,3.73,8,12,11
Westminster Christian Academy,1.21,2.44,3.65,14,7,12
Liberty (Wentzville),1.37,2.13,3.5,11,11,13
Van Horn,1.77,1.11,2.87,9,16,14
Glendale,1.14,1.34,2.49,17,14,15
Rolla,1.26,0.92,2.18,13,21,16
Helias Catholic,1.17,0.94,2.1,16,19,17
Harrisonville,1.11,0.52,1.63,18,27,18
St. Francis Borgia,0.66,0.96,1.62,20,18,19
Washington,-0.08,1.25,1.17,30,15,20
Central (Cape Girardeau),0.5,0.67,1.17,24,25,21
East (Kansas City),0.09,1.05,1.14,27,17,22
Kearney,0.2,0.81,1.01,25,23,23
Hannibal,0.11,0.73,0.83,26,24,24
North County,-0.4,0.9,0.5,34,22,25
Raytown South,0.55,-0.09,0.46,23,35,26
Marshall,-0.03,0.46,0.42,29,28,27
Windsor (Imperial),-0.32,0.62,0.3,33,26,28
Ft. Zumwalt East,0.01,0.28,0.29,28,32,29
West Plains,0.6,-0.47,0.13,22,40,30
Platte County,-0.52,0.4,-0.12,37,31,31
Grain Valley,-1.08,0.94,-0.14,49,20,32
Hillsboro,-0.09,-0.09,-0.18,31,36,33
Grandview,-0.72,0.45,-0.27,42,29,34
Sikeston,-0.76,0.45,-0.31,43,30,35
St. Charles,-0.43,0.09,-0.34,35,33,36
DeSoto,0.64,-1.15,-0.51,21,49,37
Affton,0.98,-1.5,-0.52,19,53,38
Gateway,-0.21,-0.35,-0.56,32,38,39
Smithville,-0.72,0.06,-0.66,41,34,40
Neosho,-0.61,-0.33,-0.94,39,37,41
Parkway North,-0.65,-0.4,-1.05,40,39,42
Webb City,-0.51,-0.75,-1.26,36,44,43
Excelsior Springs,-0.76,-0.62,-1.38,44,42,44
Union,-0.96,-0.61,-1.58,47,41,45
Parkview,-0.84,-0.82,-1.65,45,45,46
Marshfield,-0.93,-0.97,-1.9,46,47,47
McDonald County,-1.0,-0.94,-1.95,48,46,48
Pacific,-1.36,-0.68,-2.04,51,43,49
Warrenton,-0.6,-1.48,-2.08,38,52,50
Carl Junction,-1.32,-1.01,-2.33,50,48,51
Bolivar,-1.87,-1.31,-3.18,55,51,52
Camdenton,-2.05,-1.16,-3.21,58,50,53
Willard,-1.6,-2.02,-3.62,53,54,54
Lebanon,-1.49,-2.39,-3.88,52,57,55
McCluer,-1.99,-2.16,-4.15,56,55,56
Warrensburg,-2.0,-2.28,-4.28,57,56,57
Winnetonka,-1.68,-2.9,-4.58,54,60,58
Festus,-2.46,-2.67,-5.13,59,59,59
Ruskin,-2.74,-2.64,-5.38,60,58,60
Hillcrest,-3.9,-5.26,-9.17,61,62,61
Hazelwood East,-4.69,-4.49,-9.18,62,61,62
